# 状態遷移の時系列。case 列が CASE2 のものは CASE2 だけに効くイベント（CASE3 は warning_low で降りない）。
code,name,signal_date,day_offset,date,state_before,state_after,kind,price,case,detail
9104,商船三井,2026-03-09,7,2026-03-19,TREND_HOLD,WARNING,WARNING_CANDLE,6849.9499,ALL,上限突破後の最初の陰線 O6909.0 C6861.8 / warning_low 6849.9 / reference_high 7205.0（2026-03-19の保有中最高値） / 含み益 +16.85%
9104,商船三井,2026-03-09,8,2026-03-23,WARNING,WARNING,WARNING_LOW_BREAK,6849.9499,CASE2_WARNING_EXIT,warning_low 6849.9 を下抜け（安値 6242.1）→ 利確候補。CASE2 はここで仮想EXIT、CASE3 は保有を続ける
9104,商船三井,2026-03-09,8,2026-03-23,WARNING,WARNING,GAP_THROUGH_WARNING_LOW,6722.0790,CASE2_WARNING_EXIT,寄り 6722.1 が warning_low 6849.9 を下回っており、warning_low での約定は仮定できない
9104,商船三井,2026-03-09,8,2026-03-23,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6242.0710,ALL,WARNING 中の追加陰線 安値 6242.1。警戒足は 2026-03-19 のまま置き換えない（§9）
9104,商船三井,2026-03-09,9,2026-03-24,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6210.5951,ALL,WARNING 中の追加陰線 安値 6210.6。警戒足は 2026-03-19 のまま置き換えない（§9）
9104,商船三井,2026-03-09,10,2026-03-25,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6234.2021,ALL,WARNING 中の追加陰線 安値 6234.2。警戒足は 2026-03-19 のまま置き換えない（§9）
9104,商船三井,2026-03-09,14,2026-03-31,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6496.0000,ALL,WARNING 中の追加陰線 安値 6496.0。警戒足は 2026-03-19 のまま置き換えない（§9）
9104,商船三井,2026-03-09,16,2026-04-02,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6481.0000,ALL,WARNING 中の追加陰線 安値 6481.0。警戒足は 2026-03-19 のまま置き換えない（§9）
9104,商船三井,2026-03-09,17,2026-04-03,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6667.0000,ALL,WARNING 中の追加陰線 安値 6667.0。警戒足は 2026-03-19 のまま置き換えない（§9）
9104,商船三井,2026-03-09,20,2026-04-08,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6556.0000,ALL,WARNING 中の追加陰線 安値 6556.0。警戒足は 2026-03-19 のまま置き換えない（§9）
9104,商船三井,2026-03-09,21,2026-04-09,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6580.0000,ALL,WARNING 中の追加陰線 安値 6580.0。警戒足は 2026-03-19 のまま置き換えない（§9）
9104,商船三井,2026-03-09,22,2026-04-10,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6423.0000,ALL,WARNING 中の追加陰線 安値 6423.0。警戒足は 2026-03-19 のまま置き換えない（§9）
9104,商船三井,2026-03-09,23,2026-04-13,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6382.0000,ALL,WARNING 中の追加陰線 安値 6382.0。警戒足は 2026-03-19 のまま置き換えない（§9）
9104,商船三井,2026-03-09,25,2026-04-15,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6231.0000,ALL,WARNING 中の追加陰線 安値 6231.0。警戒足は 2026-03-19 のまま置き換えない（§9）
9104,商船三井,2026-03-09,27,2026-04-17,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6305.0000,ALL,WARNING 中の追加陰線 安値 6305.0。警戒足は 2026-03-19 のまま置き換えない（§9）
9104,商船三井,2026-03-09,28,2026-04-20,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6090.0000,ALL,WARNING 中の追加陰線 安値 6090.0。警戒足は 2026-03-19 のまま置き換えない（§9）
9104,商船三井,2026-03-09,29,2026-04-21,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6018.0000,ALL,WARNING 中の追加陰線 安値 6018.0。警戒足は 2026-03-19 のまま置き換えない（§9）
9104,商船三井,2026-03-09,30,2026-04-22,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6051.0000,ALL,WARNING 中の追加陰線 安値 6051.0。警戒足は 2026-03-19 のまま置き換えない（§9）
9104,商船三井,2026-03-09,31,2026-04-23,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,5921.0000,ALL,WARNING 中の追加陰線 安値 5921.0。警戒足は 2026-03-19 のまま置き換えない（§9）
9104,商船三井,2026-03-09,33,2026-04-27,WARNING,CLOSED,TRAIL_STOP_EXIT,5880.0583,ALL,WARNING 中に active_stop 5880.1 へ到達（安値 5761.0）
9104,商船三井,2026-03-25,0,2026-03-26,INITIAL_HOLD,INITIAL_HOLD,ENTRY,6670.9308,ALL,翌営業日始値 6670.9 で仮想ENTRY（ギャップ +3.83%） / 初期STOP 6179.5 / 元レンジ上限 6724.0
9104,商船三井,2026-03-25,0,2026-03-26,INITIAL_HOLD,TREND_HOLD,RANGE_UPPER_CLOSE_BREAK,6749.6206,ALL,終値 6749.6 > 元レンジ上限 6724.0 → TREND_HOLD へ。警戒足の判定は翌営業日から開始（解釈(a)）
9104,商船三井,2026-03-25,3,2026-03-31,TREND_HOLD,WARNING,WARNING_CANDLE,6496.0000,ALL,上限突破後の最初の陰線 O6750.0 C6496.0 / warning_low 6496.0 / reference_high 6937.5（2026-03-27の保有中最高値） / 含み益 -2.62%
9104,商船三井,2026-03-25,4,2026-04-01,WARNING,WARNING,WARNING_LOW_BREAK,6496.0000,CASE2_WARNING_EXIT,warning_low 6496.0 を下抜け（安値 6200.0）→ 利確候補。CASE2 はここで仮想EXIT、CASE3 は保有を続ける
9104,商船三井,2026-03-25,4,2026-04-01,WARNING,WARNING,GAP_THROUGH_WARNING_LOW,6492.0000,CASE2_WARNING_EXIT,寄り 6492.0 が warning_low 6496.0 を下回っており、warning_low での約定は仮定できない
9104,商船三井,2026-03-25,5,2026-04-02,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6481.0000,ALL,WARNING 中の追加陰線 安値 6481.0。警戒足は 2026-03-31 のまま置き換えない（§9）
9104,商船三井,2026-03-25,6,2026-04-03,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6667.0000,ALL,WARNING 中の追加陰線 安値 6667.0。警戒足は 2026-03-31 のまま置き換えない（§9）
9104,商船三井,2026-03-25,7,2026-04-06,WARNING,TREND_HOLD,REHIGH_CONFIRMED,6948.0000,ALL,高値 6948.0 > reference_high 6937.5 → 調整後の再高値更新。警戒足 2026-03-31 から本日までの最安値 6200.0（2026-04-01）を押し安値として確定
9104,商船三井,2026-03-25,7,2026-04-06,TREND_HOLD,TREND_HOLD,TRAIL_STOP_NOT_RAISED,6179.5422,ALL,押し安値から出た候補 6169.0 は現在の active_stop 6179.5 以下のため据え置き。STOP は上方向にしか動かさない（§7）
9104,商船三井,2026-03-25,9,2026-04-08,TREND_HOLD,WARNING,WARNING_CANDLE,6556.0000,ALL,上限突破後の最初の陰線 O6890.0 C6593.0 / warning_low 6556.0 / reference_high 6952.0（2026-04-07の保有中最高値） / 含み益 -1.17%
9104,商船三井,2026-03-25,10,2026-04-09,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6580.0000,ALL,WARNING 中の追加陰線 安値 6580.0。警戒足は 2026-04-08 のまま置き換えない（§9）
9104,商船三井,2026-03-25,11,2026-04-10,WARNING,WARNING,WARNING_LOW_BREAK,6556.0000,CASE2_WARNING_EXIT,warning_low 6556.0 を下抜け（安値 6423.0）→ 利確候補。CASE2 はここで仮想EXIT、CASE3 は保有を続ける
9104,商船三井,2026-03-25,11,2026-04-10,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6423.0000,ALL,WARNING 中の追加陰線 安値 6423.0。警戒足は 2026-04-08 のまま置き換えない（§9）
9104,商船三井,2026-03-25,12,2026-04-13,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6382.0000,ALL,WARNING 中の追加陰線 安値 6382.0。警戒足は 2026-04-08 のまま置き換えない（§9）
9104,商船三井,2026-03-25,14,2026-04-15,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6231.0000,ALL,WARNING 中の追加陰線 安値 6231.0。警戒足は 2026-04-08 のまま置き換えない（§9）
9104,商船三井,2026-03-25,16,2026-04-17,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,6305.0000,ALL,WARNING 中の追加陰線 安値 6305.0。警戒足は 2026-04-08 のまま置き換えない（§9）
9104,商船三井,2026-03-25,17,2026-04-20,WARNING,CLOSED,INITIAL_STOP_EXIT_AFTER_BREAKOUT,6179.5422,ALL,WARNING 中に active_stop 6179.5 へ到達（安値 6090.0）
464A,QPSホールディングス,2026-04-17,0,2026-04-20,INITIAL_HOLD,INITIAL_HOLD,ENTRY,2675.0000,ALL,翌営業日始値 2675.0 で仮想ENTRY（ギャップ +1.06%） / 初期STOP 2483.5 / 元レンジ上限 2745.0
464A,QPSホールディングス,2026-04-17,1,2026-04-21,INITIAL_HOLD,TREND_HOLD,RANGE_UPPER_CLOSE_BREAK,2750.0000,ALL,終値 2750.0 > 元レンジ上限 2745.0 → TREND_HOLD へ。警戒足の判定は翌営業日から開始（解釈(a)）
464A,QPSホールディングス,2026-04-17,2,2026-04-22,TREND_HOLD,WARNING,WARNING_CANDLE,2652.0000,ALL,上限突破後の最初の陰線 O2783.0 C2669.0 / warning_low 2652.0 / reference_high 2793.0（2026-04-22の保有中最高値） / 含み益 -0.22%
464A,QPSホールディングス,2026-04-17,3,2026-04-23,WARNING,WARNING,WARNING_LOW_BREAK,2652.0000,CASE2_WARNING_EXIT,warning_low 2652.0 を下抜け（安値 2501.0）→ 利確候補。CASE2 はここで仮想EXIT、CASE3 は保有を続ける
464A,QPSホールディングス,2026-04-17,3,2026-04-23,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,2501.0000,ALL,WARNING 中の追加陰線 安値 2501.0。警戒足は 2026-04-22 のまま置き換えない（§9）
464A,QPSホールディングス,2026-04-17,4,2026-04-24,WARNING,CLOSED,INITIAL_STOP_EXIT_AFTER_BREAKOUT,2483.5200,ALL,WARNING 中に active_stop 2483.5 へ到達（安値 2477.0）
6361,荏原,2026-04-20,0,2026-04-21,INITIAL_HOLD,INITIAL_HOLD,ENTRY,5165.5724,ALL,翌営業日始値 5165.6 で仮想ENTRY（ギャップ +1.21%） / 初期STOP 4882.4 / 元レンジ上限 5216.3
6361,荏原,2026-04-20,1,2026-04-22,INITIAL_HOLD,TREND_HOLD,RANGE_UPPER_CLOSE_BREAK,5442.1040,ALL,終値 5442.1 > 元レンジ上限 5216.3 → TREND_HOLD へ。警戒足の判定は翌営業日から開始（解釈(a)）
6361,荏原,2026-04-20,2,2026-04-23,TREND_HOLD,WARNING,WARNING_CANDLE,5195.4137,ALL,上限突破後の最初の陰線 O5361.5 C5281.0 / warning_low 5195.4 / reference_high 5442.1（2026-04-22の保有中最高値） / 含み益 +2.23%
6361,荏原,2026-04-20,3,2026-04-24,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,5241.1707,ALL,WARNING 中の追加陰線 安値 5241.2。警戒足は 2026-04-23 のまま置き換えない（§9）
6361,荏原,2026-04-20,4,2026-04-27,WARNING,TREND_HOLD,REHIGH_CONFIRMED,5448.0721,ALL,高値 5448.1 > reference_high 5442.1 → 調整後の再高値更新。警戒足 2026-04-23 から本日までの最安値 5195.4（2026-04-23）を押し安値として確定
6361,荏原,2026-04-20,4,2026-04-27,TREND_HOLD,TREND_HOLD,TRAIL_STOP_RAISED,5169.4366,ALL,active_stop 4882.4 → 5169.4（押し安値 5195.4 の 0.5% 下）。翌営業日から有効（当日の安値には遡って適用しない）
6361,荏原,2026-04-20,5,2026-04-28,TREND_HOLD,WARNING,WARNING_CANDLE,5393.3627,ALL,上限突破後の最初の陰線 O5485.9 C5394.4 / warning_low 5393.4 / reference_high 5533.6（2026-04-28の保有中最高値） / 含み益 +4.43%
6361,荏原,2026-04-20,6,2026-04-30,WARNING,WARNING,WARNING_LOW_BREAK,5393.3627,CASE2_WARNING_EXIT,warning_low 5393.4 を下抜け（安値 5244.2）→ 利確候補。CASE2 はここで仮想EXIT、CASE3 は保有を続ける
6361,荏原,2026-04-20,6,2026-04-30,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,5244.1548,ALL,WARNING 中の追加陰線 安値 5244.2。警戒足は 2026-04-28 のまま置き換えない（§9）
6361,荏原,2026-04-20,7,2026-05-01,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,5214.3135,ALL,WARNING 中の追加陰線 安値 5214.3。警戒足は 2026-04-28 のまま置き換えない（§9）
6361,荏原,2026-04-20,8,2026-05-07,WARNING,TREND_HOLD,REHIGH_CONFIRMED,5910.6161,ALL,高値 5910.6 > reference_high 5533.6 → 調整後の再高値更新。警戒足 2026-04-28 から本日までの最安値 5214.3（2026-05-01）を押し安値として確定
6361,荏原,2026-04-20,8,2026-05-07,TREND_HOLD,TREND_HOLD,TRAIL_STOP_RAISED,5188.2419,ALL,active_stop 5169.4 → 5188.2（押し安値 5214.3 の 0.5% 下）。翌営業日から有効（当日の安値には遡って適用しない）
6361,荏原,2026-04-20,11,2026-05-12,TREND_HOLD,WARNING,WARNING_CANDLE,5766.3823,ALL,上限突破後の最初の陰線 O5913.6 C5810.1 / warning_low 5766.4 / reference_high 6040.9（2026-05-12の保有中最高値） / 含み益 +12.48%
6361,荏原,2026-04-20,12,2026-05-13,WARNING,WARNING,WARNING_LOW_BREAK,5766.3823,CASE2_WARNING_EXIT,warning_low 5766.4 を下抜け（安値 5614.2）→ 利確候補。CASE2 はここで仮想EXIT、CASE3 は保有を続ける
6361,荏原,2026-04-20,12,2026-05-13,WARNING,WARNING,GAP_THROUGH_WARNING_LOW,5636.0740,CASE2_WARNING_EXIT,寄り 5636.1 が warning_low 5766.4 を下回っており、warning_low での約定は仮定できない
6361,荏原,2026-04-20,13,2026-05-14,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,5696.7518,ALL,WARNING 中の追加陰線 安値 5696.8。警戒足は 2026-05-12 のまま置き換えない（§9）
6361,荏原,2026-04-20,14,2026-05-15,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,5416.2412,ALL,WARNING 中の追加陰線 安値 5416.2。警戒足は 2026-05-12 のまま置き換えない（§9）
6361,荏原,2026-04-20,15,2026-05-18,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,5251.1178,ALL,WARNING 中の追加陰線 安値 5251.1。警戒足は 2026-05-12 のまま置き換えない（§9）
6361,荏原,2026-04-20,16,2026-05-19,WARNING,CLOSED,TRAIL_STOP_EXIT,5188.2419,ALL,WARNING 中に active_stop 5188.2 へ到達（安値 5094.0）
6383,ダイフク,2026-04-20,0,2026-04-21,INITIAL_HOLD,INITIAL_HOLD,ENTRY,6417.9592,ALL,翌営業日始値 6418.0 で仮想ENTRY（ギャップ +0.12%） / 初期STOP 6240.4 / 元レンジ上限 6614.9
6383,ダイフク,2026-04-20,1,2026-04-22,INITIAL_HOLD,CLOSED,INITIAL_STOP_EXIT,6240.4215,ALL,元レンジ上限を終値突破する前に active_stop 6240.4 へ到達（安値 6225.0）
6976,太陽誘電,2026-04-22,0,2026-04-23,INITIAL_HOLD,INITIAL_HOLD,ENTRY,6190.0000,ALL,翌営業日始値 6190.0 で仮想ENTRY（ギャップ -1.18%） / 初期STOP 5986.9 / 元レンジ上限 6409.0
6976,太陽誘電,2026-04-22,0,2026-04-23,INITIAL_HOLD,CLOSED,INITIAL_STOP_EXIT,5986.9150,ALL,元レンジ上限を終値突破する前に active_stop 5986.9 へ到達（安値 5970.0）
6525,KOKUSAI ELECTRIC,2026-04-27,0,2026-04-28,INITIAL_HOLD,INITIAL_HOLD,ENTRY,6673.0000,ALL,翌営業日始値 6673.0 で仮想ENTRY（ギャップ -0.86%） / 初期STOP 6477.4 / 元レンジ上限 6885.0
6525,KOKUSAI ELECTRIC,2026-04-27,0,2026-04-28,INITIAL_HOLD,CLOSED,INITIAL_STOP_EXIT,6477.4500,ALL,元レンジ上限を終値突破する前に active_stop 6477.4 へ到達（安値 6451.0）
6645,オムロン,2026-05-22,0,2026-05-25,INITIAL_HOLD,INITIAL_HOLD,ENTRY,5680.0000,ALL,翌営業日始値 5680.0 で仮想ENTRY（ギャップ +3.65%） / 初期STOP 5236.7 / 元レンジ上限 5758.0
6645,オムロン,2026-05-22,0,2026-05-25,INITIAL_HOLD,INITIAL_HOLD,RANGE_UPPER_HIGH_ONLY,5771.0000,ALL,高値 5771.0 は上限超だが終値 5641.0 は上限以下 → 状態遷移させない（§3）
6645,オムロン,2026-05-22,5,2026-06-01,INITIAL_HOLD,TREND_HOLD,RANGE_UPPER_CLOSE_BREAK,6076.0000,ALL,終値 6076.0 > 元レンジ上限 5758.0 → TREND_HOLD へ。警戒足の判定は翌営業日から開始（解釈(a)）
6645,オムロン,2026-05-22,6,2026-06-02,TREND_HOLD,WARNING,WARNING_CANDLE,5758.0000,ALL,上限突破後の最初の陰線 O6030.0 C5833.0 / warning_low 5758.0 / reference_high 6197.0（2026-06-01の保有中最高値） / 含み益 +2.69%
6645,オムロン,2026-05-22,7,2026-06-03,WARNING,TREND_HOLD,REHIGH_CONFIRMED,6278.0000,ALL,高値 6278.0 > reference_high 6197.0 → 調整後の再高値更新。警戒足 2026-06-02 から本日までの最安値 5758.0（2026-06-02）を押し安値として確定
6645,オムロン,2026-05-22,7,2026-06-03,TREND_HOLD,TREND_HOLD,TRAIL_STOP_RAISED,5729.2100,ALL,active_stop 5236.7 → 5729.2（押し安値 5758.0 の 0.5% 下）。翌営業日から有効（当日の安値には遡って適用しない）
6645,オムロン,2026-05-22,9,2026-06-05,TREND_HOLD,WARNING,WARNING_CANDLE,6072.0000,ALL,上限突破後の最初の陰線 O6379.0 C6162.0 / warning_low 6072.0 / reference_high 6383.0（2026-06-04の保有中最高値） / 含み益 +8.49%
6645,オムロン,2026-05-22,10,2026-06-08,WARNING,WARNING,WARNING_LOW_BREAK,6072.0000,CASE2_WARNING_EXIT,warning_low 6072.0 を下抜け（安値 5725.0）→ 利確候補。CASE2 はここで仮想EXIT、CASE3 は保有を続ける
6645,オムロン,2026-05-22,10,2026-06-08,WARNING,WARNING,GAP_THROUGH_WARNING_LOW,5865.0000,CASE2_WARNING_EXIT,寄り 5865.0 が warning_low 6072.0 を下回っており、warning_low での約定は仮定できない
6645,オムロン,2026-05-22,10,2026-06-08,WARNING,CLOSED,TRAIL_STOP_EXIT,5729.2100,ALL,WARNING 中に active_stop 5729.2 へ到達（安値 5725.0）
6594,ニデック,2026-05-29,0,2026-06-01,INITIAL_HOLD,INITIAL_HOLD,ENTRY,2800.0000,ALL,翌営業日始値 2800.0 で仮想ENTRY（ギャップ +0.29%） / 初期STOP 2633.8 / 元レンジ上限 2883.0
6594,ニデック,2026-05-29,0,2026-06-01,INITIAL_HOLD,TREND_HOLD,RANGE_UPPER_CLOSE_BREAK,2899.0000,ALL,終値 2899.0 > 元レンジ上限 2883.0 → TREND_HOLD へ。警戒足の判定は翌営業日から開始（解釈(a)）
6594,ニデック,2026-05-29,1,2026-06-02,TREND_HOLD,WARNING,WARNING_CANDLE,2734.0000,ALL,上限突破後の最初の陰線 O2850.0 C2815.0 / warning_low 2734.0 / reference_high 2922.0（2026-06-01の保有中最高値） / 含み益 +0.54%
6594,ニデック,2026-05-29,4,2026-06-05,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,2752.0000,ALL,WARNING 中の追加陰線 安値 2752.0。警戒足は 2026-06-02 のまま置き換えない（§9）
6594,ニデック,2026-05-29,5,2026-06-08,WARNING,WARNING,WARNING_LOW_BREAK,2734.0000,CASE2_WARNING_EXIT,warning_low 2734.0 を下抜け（安値 2567.0）→ 利確候補。CASE2 はここで仮想EXIT、CASE3 は保有を続ける
6594,ニデック,2026-05-29,5,2026-06-08,WARNING,WARNING,GAP_THROUGH_WARNING_LOW,2580.0000,CASE2_WARNING_EXIT,寄り 2580.0 が warning_low 2734.0 を下回っており、warning_low での約定は仮定できない
6594,ニデック,2026-05-29,5,2026-06-08,WARNING,CLOSED,INITIAL_STOP_EXIT_AFTER_BREAKOUT,2580.0000,ALL,WARNING 中に active_stop 2633.8 へ到達（安値 2567.0）
7182,ゆうちょ銀行,2026-06-09,0,2026-06-10,INITIAL_HOLD,INITIAL_HOLD,ENTRY,3188.0000,ALL,翌営業日始値 3188.0 で仮想ENTRY（ギャップ +1.08%） / 初期STOP 3033.8 / 元レンジ上限 3277.0
7182,ゆうちょ銀行,2026-06-09,3,2026-06-15,INITIAL_HOLD,INITIAL_HOLD,RANGE_UPPER_HIGH_ONLY,3308.0000,ALL,高値 3308.0 は上限超だが終値 3198.0 は上限以下 → 状態遷移させない（§3）
7182,ゆうちょ銀行,2026-06-09,6,2026-06-18,INITIAL_HOLD,TREND_HOLD,RANGE_UPPER_CLOSE_BREAK,3296.0000,ALL,終値 3296.0 > 元レンジ上限 3277.0 → TREND_HOLD へ。警戒足の判定は翌営業日から開始（解釈(a)）
7182,ゆうちょ銀行,2026-06-09,7,2026-06-19,TREND_HOLD,WARNING,WARNING_CANDLE,3186.0000,ALL,上限突破後の最初の陰線 O3263.0 C3190.0 / warning_low 3186.0 / reference_high 3308.0（2026-06-15の保有中最高値） / 含み益 +0.06%
7182,ゆうちょ銀行,2026-06-09,8,2026-06-22,WARNING,WARNING,WARNING_LOW_BREAK,3186.0000,CASE2_WARNING_EXIT,warning_low 3186.0 を下抜け（安値 3183.0）→ 利確候補。CASE2 はここで仮想EXIT、CASE3 は保有を続ける
7182,ゆうちょ銀行,2026-06-09,9,2026-06-23,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,3210.0000,ALL,WARNING 中の追加陰線 安値 3210.0。警戒足は 2026-06-19 のまま置き換えない（§9）
7182,ゆうちょ銀行,2026-06-09,10,2026-06-24,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,3072.0000,ALL,WARNING 中の追加陰線 安値 3072.0。警戒足は 2026-06-19 のまま置き換えない（§9）
7182,ゆうちょ銀行,2026-06-09,11,2026-06-25,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,3042.0000,ALL,WARNING 中の追加陰線 安値 3042.0。警戒足は 2026-06-19 のまま置き換えない（§9）
7182,ゆうちょ銀行,2026-06-09,13,2026-06-29,WARNING,CLOSED,INITIAL_STOP_EXIT_AFTER_BREAKOUT,3033.7550,ALL,WARNING 中に active_stop 3033.8 へ到達（安値 3031.0）
8306,三菱UFJ,2026-06-12,0,2026-06-15,INITIAL_HOLD,INITIAL_HOLD,ENTRY,3231.0000,ALL,翌営業日始値 3231.0 で仮想ENTRY（ギャップ +2.18%） / 初期STOP 3064.6 / 元レンジ上限 3305.0
8306,三菱UFJ,2026-06-12,0,2026-06-15,INITIAL_HOLD,INITIAL_HOLD,RANGE_UPPER_HIGH_ONLY,3327.0000,ALL,高値 3327.0 は上限超だが終値 3242.0 は上限以下 → 状態遷移させない（§3）
8306,三菱UFJ,2026-06-12,3,2026-06-18,INITIAL_HOLD,TREND_HOLD,RANGE_UPPER_CLOSE_BREAK,3374.0000,ALL,終値 3374.0 > 元レンジ上限 3305.0 → TREND_HOLD へ。警戒足の判定は翌営業日から開始（解釈(a)）
8306,三菱UFJ,2026-06-12,4,2026-06-19,TREND_HOLD,WARNING,WARNING_CANDLE,3258.0000,ALL,上限突破後の最初の陰線 O3370.0 C3278.0 / warning_low 3258.0 / reference_high 3394.0（2026-06-18の保有中最高値） / 含み益 +1.45%
8306,三菱UFJ,2026-06-12,5,2026-06-22,WARNING,WARNING,WARNING_LOW_BREAK,3258.0000,CASE2_WARNING_EXIT,warning_low 3258.0 を下抜け（安値 3239.0）→ 利確候補。CASE2 はここで仮想EXIT、CASE3 は保有を続ける
8306,三菱UFJ,2026-06-12,5,2026-06-22,WARNING,WARNING,GAP_THROUGH_WARNING_LOW,3242.0000,CASE2_WARNING_EXIT,寄り 3242.0 が warning_low 3258.0 を下回っており、warning_low での約定は仮定できない
8306,三菱UFJ,2026-06-12,6,2026-06-23,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,3265.0000,ALL,WARNING 中の追加陰線 安値 3265.0。警戒足は 2026-06-19 のまま置き換えない（§9）
8306,三菱UFJ,2026-06-12,7,2026-06-24,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,3201.0000,ALL,WARNING 中の追加陰線 安値 3201.0。警戒足は 2026-06-19 のまま置き換えない（§9）
8306,三菱UFJ,2026-06-12,8,2026-06-25,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,3211.0000,ALL,WARNING 中の追加陰線 安値 3211.0。警戒足は 2026-06-19 のまま置き換えない（§9）
8306,三菱UFJ,2026-06-12,10,2026-06-29,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,3180.0000,ALL,WARNING 中の追加陰線 安値 3180.0。警戒足は 2026-06-19 のまま置き換えない（§9）
8306,三菱UFJ,2026-06-12,11,2026-06-30,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,3207.0000,ALL,WARNING 中の追加陰線 安値 3207.0。警戒足は 2026-06-19 のまま置き換えない（§9）
8306,三菱UFJ,2026-06-12,16,2026-07-07,WARNING,TREND_HOLD,REHIGH_CONFIRMED,3518.0000,ALL,高値 3518.0 > reference_high 3394.0 → 調整後の再高値更新。警戒足 2026-06-19 から本日までの最安値 3180.0（2026-06-29）を押し安値として確定
8306,三菱UFJ,2026-06-12,16,2026-07-07,TREND_HOLD,TREND_HOLD,TRAIL_STOP_RAISED,3164.1000,ALL,active_stop 3064.6 → 3164.1（押し安値 3180.0 の 0.5% 下）。翌営業日から有効（当日の安値には遡って適用しない）
8306,三菱UFJ,2026-06-12,17,2026-07-08,TREND_HOLD,WARNING,WARNING_CANDLE,3401.0000,ALL,上限突破後の最初の陰線 O3455.0 C3433.0 / warning_low 3401.0 / reference_high 3518.0（2026-07-07の保有中最高値） / 含み益 +6.25%
8306,三菱UFJ,2026-06-12,18,2026-07-09,WARNING,WARNING,WARNING_LOW_BREAK,3401.0000,CASE2_WARNING_EXIT,warning_low 3401.0 を下抜け（安値 3381.0）→ 利確候補。CASE2 はここで仮想EXIT、CASE3 は保有を続ける
8306,三菱UFJ,2026-06-12,18,2026-07-09,WARNING,WARNING,GAP_THROUGH_WARNING_LOW,3399.0000,CASE2_WARNING_EXIT,寄り 3399.0 が warning_low 3401.0 を下回っており、warning_low での約定は仮定できない
8306,三菱UFJ,2026-06-12,19,2026-07-10,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,3410.0000,ALL,WARNING 中の追加陰線 安値 3410.0。警戒足は 2026-07-08 のまま置き換えない（§9）
8306,三菱UFJ,2026-06-12,20,2026-07-13,WARNING,TREND_HOLD,REHIGH_CONFIRMED,3564.0000,ALL,高値 3564.0 > reference_high 3518.0 → 調整後の再高値更新。警戒足 2026-07-08 から本日までの最安値 3381.0（2026-07-09）を押し安値として確定
8306,三菱UFJ,2026-06-12,20,2026-07-13,TREND_HOLD,TREND_HOLD,TRAIL_STOP_RAISED,3364.0950,ALL,active_stop 3164.1 → 3364.1（押し安値 3381.0 の 0.5% 下）。翌営業日から有効（当日の安値には遡って適用しない）
8306,三菱UFJ,2026-06-12,23,2026-07-16,TREND_HOLD,WARNING,WARNING_CANDLE,3625.0000,ALL,上限突破後の最初の陰線 O3678.0 C3629.0 / warning_low 3625.0 / reference_high 3733.0（2026-07-15の保有中最高値） / 含み益 +12.32%
