# ENTRY 後に起きたことの時系列。is_rule_based=true は確定ルール由来（ENTRY と初期損切りのみ）。false は観察 or 未確定ルールの参考イベント。
code,name,signal_date,day_offset,date,kind,price,is_rule_based,detail
9104,商船三井,2026-03-25,12,2026-04-13,WARNING_CANDLE_LOW_BREAK,6423.0000,false,2026-04-10 の警戒陰線安値 6423.0 を下抜け（安値 6382.0）→ 利確候補。※未確定ルールのため売却はしない
9104,商船三井,2026-03-25,13,2026-04-14,WARNING_CANDLE_LOW_BREAK,6382.0000,false,2026-04-13 の警戒陰線安値 6382.0 を下抜け（安値 6248.0）→ 利確候補。※未確定ルールのため売却はしない
9104,商船三井,2026-03-25,14,2026-04-15,WARNING_CANDLE,6231.0000,false,陰線 O6434.0 C6362.0 安値 6231.0（警戒足候補。売却はしない）
9104,商船三井,2026-03-25,16,2026-04-17,WARNING_CANDLE,6305.0000,false,陰線 O6394.0 C6307.0 安値 6305.0（警戒足候補。売却はしない）
9104,商船三井,2026-03-25,16,2026-04-17,SWING_LOW_CONFIRMED,6231.0000,false,2026-04-15 の安値 6231.0 を押し安値として確定（fractal pivot_window=2 のため 2 本遅れて確定）
9104,商船三井,2026-03-25,16,2026-04-17,TRAIL_STOP_CANDIDATE,6199.8450,false,[loose] 押し安値 2026-04-15 6231.0 確定時点で trail候補 6199.8（初期STOP 6179.5 を上回る） ※参考。売買ルールではない
9104,商船三井,2026-03-25,17,2026-04-20,INITIAL_STOP_HIT,6179.5422,true,安値 6090.0 <= 初期STOP 6179.5
9104,商船三井,2026-03-25,17,2026-04-20,WARNING_CANDLE,6090.0000,false,陰線 O6252.0 C6106.0 安値 6090.0（警戒足候補。売却はしない）
9104,商船三井,2026-03-25,17,2026-04-20,WARNING_CANDLE_LOW_BREAK,6231.0000,false,2026-04-15 の警戒陰線安値 6231.0 を下抜け（安値 6090.0）→ 利確候補。※未確定ルールのため売却はしない
9104,商船三井,2026-03-25,17,2026-04-20,WARNING_CANDLE_LOW_BREAK,6305.0000,false,2026-04-17 の警戒陰線安値 6305.0 を下抜け（安値 6090.0）→ 利確候補。※未確定ルールのため売却はしない
464A,QPSホールディングス,2026-04-17,0,2026-04-20,ENTRY,2675.0000,true,翌日始値 2675.0（ギャップ +1.06%） / 初期STOP 2483.5（-7.16%） / 上限 2745.0（+2.62%）
464A,QPSホールディングス,2026-04-17,0,2026-04-20,WARNING_CANDLE,2596.0000,false,陰線 O2675.0 C2659.0 安値 2596.0（警戒足候補。売却はしない）
464A,QPSホールディングス,2026-04-17,1,2026-04-21,RANGE_UPPER_TOUCH,2745.0000,false,高値 2771.0 が上限 2745.0 へ到達
464A,QPSホールディングス,2026-04-17,1,2026-04-21,GAIN_3PCT,2755.2500,false,高値 2771.0 が ENTRY+3% (2755.2) へ到達
464A,QPSホールディングス,2026-04-17,1,2026-04-21,RANGE_UPPER_CLOSE_BREAK,2750.0000,false,終値 2750.0 > 元レンジ上限 2745.0
464A,QPSホールディングス,2026-04-17,1,2026-04-21,NEW_HIGH,2771.0000,false,保有中高値を 2740.0 → 2771.0 に更新
464A,QPSホールディングス,2026-04-17,2,2026-04-22,NEW_HIGH,2793.0000,false,保有中高値を 2771.0 → 2793.0 に更新
464A,QPSホールディングス,2026-04-17,2,2026-04-22,WARNING_CANDLE,2652.0000,false,陰線 O2783.0 C2669.0 安値 2652.0（警戒足候補。売却はしない）
464A,QPSホールディングス,2026-04-17,3,2026-04-23,WARNING_CANDLE,2501.0000,false,陰線 O2686.0 C2582.0 安値 2501.0（警戒足候補。売却はしない）
464A,QPSホールディングス,2026-04-17,3,2026-04-23,WARNING_CANDLE_LOW_BREAK,2596.0000,false,2026-04-20 の警戒陰線安値 2596.0 を下抜け（安値 2501.0）→ 利確候補。※未確定ルールのため売却はしない
464A,QPSホールディングス,2026-04-17,3,2026-04-23,WARNING_CANDLE_LOW_BREAK,2652.0000,false,2026-04-22 の警戒陰線安値 2652.0 を下抜け（安値 2501.0）→ 利確候補。※未確定ルールのため売却はしない
464A,QPSホールディングス,2026-04-17,4,2026-04-24,INITIAL_STOP_HIT,2483.5200,true,安値 2477.0 <= 初期STOP 2483.5
464A,QPSホールディングス,2026-04-17,4,2026-04-24,WARNING_CANDLE_LOW_BREAK,2501.0000,false,2026-04-23 の警戒陰線安値 2501.0 を下抜け（安値 2477.0）→ 利確候補。※未確定ルールのため売却はしない
6361,荏原,2026-04-20,0,2026-04-21,ENTRY,5165.5724,true,翌日始値 5165.6（ギャップ +1.21%） / 初期STOP 4882.4（-5.48%） / 上限 5216.3（+0.98%）
6361,荏原,2026-04-20,0,2026-04-21,WARNING_CANDLE,5086.9896,false,陰線 O5165.6 C5109.9 安値 5087.0（警戒足候補。売却はしない）
6361,荏原,2026-04-20,1,2026-04-22,RANGE_UPPER_TOUCH,5216.3028,false,高値 5442.1 が上限 5216.3 へ到達
6361,荏原,2026-04-20,1,2026-04-22,GAIN_3PCT,5320.5396,false,高値 5442.1 が ENTRY+3% (5320.5) へ到達
6361,荏原,2026-04-20,1,2026-04-22,GAIN_5PCT,5423.8510,false,高値 5442.1 が ENTRY+5% (5423.9) へ到達
6361,荏原,2026-04-20,1,2026-04-22,RANGE_UPPER_CLOSE_BREAK,5442.1040,false,終値 5442.1 > 元レンジ上限 5216.3
6361,荏原,2026-04-20,1,2026-04-22,NEW_HIGH,5442.1040,false,保有中高値を 5177.5 → 5442.1 に更新
6361,荏原,2026-04-20,2,2026-04-23,WARNING_CANDLE,5195.4137,false,陰線 O5361.5 C5281.0 安値 5195.4（警戒足候補。売却はしない）
6361,荏原,2026-04-20,3,2026-04-24,WARNING_CANDLE,5241.1707,false,陰線 O5432.2 C5276.0 安値 5241.2（警戒足候補。売却はしない）
6361,荏原,2026-04-20,4,2026-04-27,NEW_HIGH,5448.0721,false,保有中高値を 5442.1 → 5448.1 に更新
6361,荏原,2026-04-20,4,2026-04-27,WARNING_CANDLE_LOW_BREAK,5241.1707,false,2026-04-24 の警戒陰線安値 5241.2 を下抜け（安値 5203.4）→ 利確候補。※未確定ルールのため売却はしない
6361,荏原,2026-04-20,5,2026-04-28,NEW_HIGH,5533.6180,false,保有中高値を 5448.1 → 5533.6 に更新
6361,荏原,2026-04-20,5,2026-04-28,WARNING_CANDLE,5393.3627,false,陰線 O5485.9 C5394.4 安値 5393.4（警戒足候補。売却はしない）
6361,荏原,2026-04-20,6,2026-04-30,WARNING_CANDLE,5244.1548,false,陰線 O5493.8 C5298.9 安値 5244.2（警戒足候補。売却はしない）
6361,荏原,2026-04-20,6,2026-04-30,WARNING_CANDLE_LOW_BREAK,5393.3627,false,2026-04-28 の警戒陰線安値 5393.4 を下抜け（安値 5244.2）→ 利確候補。※未確定ルールのため売却はしない
6361,荏原,2026-04-20,7,2026-05-01,WARNING_CANDLE,5214.3135,false,陰線 O5314.8 C5214.3 安値 5214.3（警戒足候補。売却はしない）
6361,荏原,2026-04-20,7,2026-05-01,WARNING_CANDLE_LOW_BREAK,5244.1548,false,2026-04-30 の警戒陰線安値 5244.2 を下抜け（安値 5214.3）→ 利確候補。※未確定ルールのため売却はしない
6361,荏原,2026-04-20,8,2026-05-07,GAIN_10PCT,5682.1296,false,高値 5910.6 が ENTRY+10% (5682.1) へ到達
6361,荏原,2026-04-20,8,2026-05-07,NEW_HIGH,5910.6161,false,保有中高値を 5533.6 → 5910.6 に更新
6361,荏原,2026-04-20,9,2026-05-08,SWING_LOW_CONFIRMED,5214.3135,false,2026-05-01 の安値 5214.3 を押し安値として確定（fractal pivot_window=2 のため 2 本遅れて確定）
6361,荏原,2026-04-20,9,2026-05-08,TRAIL_STOP_CANDIDATE,5188.2419,false,[loose] 押し安値 2026-05-01 5214.3 確定時点で trail候補 5188.2（初期STOP 4882.4 を上回る） ※参考。売買ルールではない
6361,荏原,2026-04-20,10,2026-05-11,NEW_HIGH,5923.5477,false,保有中高値を 5910.6 → 5923.5 に更新
6361,荏原,2026-04-20,11,2026-05-12,NEW_HIGH,6040.9246,false,保有中高値を 5923.5 → 6040.9 に更新
6361,荏原,2026-04-20,11,2026-05-12,WARNING_CANDLE,5766.3823,false,陰線 O5913.6 C5810.1 安値 5766.4（警戒足候補。売却はしない）
6361,荏原,2026-04-20,12,2026-05-13,SWING_LOW_CONFIRMED,5594.2959,false,2026-05-11 の安値 5594.3 を押し安値として確定（fractal pivot_window=2 のため 2 本遅れて確定）
6361,荏原,2026-04-20,12,2026-05-13,TRAIL_STOP_CANDIDATE,5566.3245,false,[loose] 押し安値 2026-05-11 5594.3 確定時点で trail候補 5566.3（初期STOP 4882.4 を上回る） ※参考。売買ルールではない
6361,荏原,2026-04-20,12,2026-05-13,WARNING_CANDLE_LOW_BREAK,5766.3823,false,2026-05-12 の警戒陰線安値 5766.4 を下抜け（安値 5614.2）→ 利確候補。※未確定ルールのため売却はしない
6361,荏原,2026-04-20,13,2026-05-14,WARNING_CANDLE,5696.7518,false,陰線 O5766.4 C5698.7 安値 5696.8（警戒足候補。売却はしない）
6361,荏原,2026-04-20,14,2026-05-15,WARNING_CANDLE,5416.2412,false,陰線 O5788.3 C5503.8 安値 5416.2（警戒足候補。売却はしない）
6361,荏原,2026-04-20,14,2026-05-15,WARNING_CANDLE_LOW_BREAK,5696.7518,false,2026-05-14 の警戒陰線安値 5696.8 を下抜け（安値 5416.2）→ 利確候補。※未確定ルールのため売却はしない
6361,荏原,2026-04-20,15,2026-05-18,WARNING_CANDLE,5251.1178,false,陰線 O5503.8 C5320.7 安値 5251.1（警戒足候補。売却はしない）
6361,荏原,2026-04-20,15,2026-05-18,WARNING_CANDLE_LOW_BREAK,5416.2412,false,2026-05-15 の警戒陰線安値 5416.2 を下抜け（安値 5251.1）→ 利確候補。※未確定ルールのため売却はしない
6361,荏原,2026-04-20,16,2026-05-19,WARNING_CANDLE,5093.9527,false,陰線 O5369.5 C5125.8 安値 5094.0（警戒足候補。売却はしない）
6361,荏原,2026-04-20,16,2026-05-19,WARNING_CANDLE_LOW_BREAK,5195.4137,false,2026-04-23 の警戒陰線安値 5195.4 を下抜け（安値 5094.0）→ 利確候補。※未確定ルールのため売却はしない
6361,荏原,2026-04-20,16,2026-05-19,WARNING_CANDLE_LOW_BREAK,5214.3135,false,2026-05-01 の警戒陰線安値 5214.3 を下抜け（安値 5094.0）→ 利確候補。※未確定ルールのため売却はしない
6361,荏原,2026-04-20,16,2026-05-19,WARNING_CANDLE_LOW_BREAK,5251.1178,false,2026-05-18 の警戒陰線安値 5251.1 を下抜け（安値 5094.0）→ 利確候補。※未確定ルールのため売却はしない
6361,荏原,2026-04-20,17,2026-05-20,INITIAL_STOP_HIT,4882.4106,true,安値 4844.3 <= 初期STOP 4882.4
6361,荏原,2026-04-20,17,2026-05-20,WARNING_CANDLE,4844.2784,false,陰線 O4953.7 C4908.9 安値 4844.3（警戒足候補。売却はしない）
6361,荏原,2026-04-20,17,2026-05-20,WARNING_CANDLE_LOW_BREAK,5086.9896,false,2026-04-21 の警戒陰線安値 5087.0 を下抜け（安値 4844.3）→ 利確候補。※未確定ルールのため売却はしない
6361,荏原,2026-04-20,17,2026-05-20,WARNING_CANDLE_LOW_BREAK,5093.9527,false,2026-05-19 の警戒陰線安値 5094.0 を下抜け（安値 4844.3）→ 利確候補。※未確定ルールのため売却はしない
6383,ダイフク,2026-04-20,0,2026-04-21,ENTRY,6417.9592,true,翌日始値 6418.0（ギャップ +0.12%） / 初期STOP 6240.4（-2.77%） / 上限 6614.9（+3.07%）
6383,ダイフク,2026-04-20,0,2026-04-21,WARNING_CANDLE,6365.2552,false,陰線 O6418.0 C6371.2 安値 6365.3（警戒足候補。売却はしない）
6383,ダイフク,2026-04-20,1,2026-04-22,INITIAL_STOP_HIT,6240.4215,true,安値 6225.0 <= 初期STOP 6240.4
6383,ダイフク,2026-04-20,1,2026-04-22,WARNING_CANDLE_LOW_BREAK,6365.2552,false,2026-04-21 の警戒陰線安値 6365.3 を下抜け（安値 6225.0）→ 利確候補。※未確定ルールのため売却はしない
6976,太陽誘電,2026-04-22,0,2026-04-23,ENTRY,6190.0000,true,翌日始値 6190.0（ギャップ -1.18%） / 初期STOP 5986.9（-3.28%） / 上限 6409.0（+3.54%）
6976,太陽誘電,2026-04-22,0,2026-04-23,INITIAL_STOP_HIT,5986.9150,true,安値 5970.0 <= 初期STOP 5986.9
6525,KOKUSAI ELECTRIC,2026-04-27,0,2026-04-28,ENTRY,6673.0000,true,翌日始値 6673.0（ギャップ -0.86%） / 初期STOP 6477.4（-2.93%） / 上限 6885.0（+3.18%）
6525,KOKUSAI ELECTRIC,2026-04-27,0,2026-04-28,INITIAL_STOP_HIT,6477.4500,true,安値 6451.0 <= 初期STOP 6477.4
6525,KOKUSAI ELECTRIC,2026-04-27,0,2026-04-28,WARNING_CANDLE,6451.0000,false,陰線 O6673.0 C6512.0 安値 6451.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,0,2026-05-25,ENTRY,5680.0000,true,翌日始値 5680.0（ギャップ +3.65%） / 初期STOP 5236.7（-7.80%） / 上限 5758.0（+1.37%）
6645,オムロン,2026-05-22,0,2026-05-25,RANGE_UPPER_TOUCH,5758.0000,false,高値 5771.0 が上限 5758.0 へ到達
6645,オムロン,2026-05-22,0,2026-05-25,RANGE_UPPER_HIGH_ONLY,5771.0000,false,高値 5771.0 は上限超だが終値 5641.0 は上限以下
6645,オムロン,2026-05-22,0,2026-05-25,WARNING_CANDLE,5600.0000,false,陰線 O5680.0 C5641.0 安値 5600.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,1,2026-05-26,WARNING_CANDLE,5454.0000,false,陰線 O5643.0 C5495.0 安値 5454.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,1,2026-05-26,WARNING_CANDLE_LOW_BREAK,5600.0000,false,2026-05-25 の警戒陰線安値 5600.0 を下抜け（安値 5454.0）→ 利確候補。※未確定ルールのため売却はしない
6645,オムロン,2026-05-22,2,2026-05-27,WARNING_CANDLE,5364.0000,false,陰線 O5536.0 C5382.0 安値 5364.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,2,2026-05-27,WARNING_CANDLE_LOW_BREAK,5454.0000,false,2026-05-26 の警戒陰線安値 5454.0 を下抜け（安値 5364.0）→ 利確候補。※未確定ルールのため売却はしない
6645,オムロン,2026-05-22,3,2026-05-28,WARNING_CANDLE_LOW_BREAK,5364.0000,false,2026-05-27 の警戒陰線安値 5364.0 を下抜け（安値 5326.0）→ 利確候補。※未確定ルールのため売却はしない
6645,オムロン,2026-05-22,4,2026-05-29,GAIN_3PCT,5850.4000,false,高値 5867.0 が ENTRY+3% (5850.4) へ到達
6645,オムロン,2026-05-22,4,2026-05-29,NEW_HIGH,5867.0000,false,保有中高値を 5771.0 → 5867.0 に更新
6645,オムロン,2026-05-22,4,2026-05-29,WARNING_CANDLE,5672.0000,false,陰線 O5778.0 C5744.0 安値 5672.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,5,2026-06-01,GAIN_5PCT,5964.0000,false,高値 6197.0 が ENTRY+5% (5964.0) へ到達
6645,オムロン,2026-05-22,5,2026-06-01,RANGE_UPPER_CLOSE_BREAK,6076.0000,false,終値 6076.0 > 元レンジ上限 5758.0
6645,オムロン,2026-05-22,5,2026-06-01,NEW_HIGH,6197.0000,false,保有中高値を 5867.0 → 6197.0 に更新
6645,オムロン,2026-05-22,5,2026-06-01,SWING_LOW_CONFIRMED,5326.0000,false,2026-05-28 の安値 5326.0 を押し安値として確定（fractal pivot_window=2 のため 2 本遅れて確定）
6645,オムロン,2026-05-22,5,2026-06-01,TRAIL_STOP_CANDIDATE,5299.3700,false,[loose] 押し安値 2026-05-28 5326.0 確定時点で trail候補 5299.4（初期STOP 5236.7 を上回る） ※参考。売買ルールではない
6645,オムロン,2026-05-22,6,2026-06-02,WARNING_CANDLE,5758.0000,false,陰線 O6030.0 C5833.0 安値 5758.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,7,2026-06-03,GAIN_10PCT,6248.0000,false,高値 6278.0 が ENTRY+10% (6248.0) へ到達
6645,オムロン,2026-05-22,7,2026-06-03,NEW_HIGH,6278.0000,false,保有中高値を 6197.0 → 6278.0 に更新
6645,オムロン,2026-05-22,8,2026-06-04,NEW_HIGH,6383.0000,false,保有中高値を 6278.0 → 6383.0 に更新
6645,オムロン,2026-05-22,9,2026-06-05,WARNING_CANDLE,6072.0000,false,陰線 O6379.0 C6162.0 安値 6072.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,10,2026-06-08,WARNING_CANDLE,5725.0000,false,陰線 O5865.0 C5862.0 安値 5725.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,10,2026-06-08,WARNING_CANDLE_LOW_BREAK,5758.0000,false,2026-06-02 の警戒陰線安値 5758.0 を下抜け（安値 5725.0）→ 利確候補。※未確定ルールのため売却はしない
6645,オムロン,2026-05-22,10,2026-06-08,WARNING_CANDLE_LOW_BREAK,6072.0000,false,2026-06-05 の警戒陰線安値 6072.0 を下抜け（安値 5725.0）→ 利確候補。※未確定ルールのため売却はしない
6645,オムロン,2026-05-22,11,2026-06-09,WARNING_CANDLE,5619.0000,false,陰線 O5925.0 C5746.0 安値 5619.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,11,2026-06-09,WARNING_CANDLE_LOW_BREAK,5672.0000,false,2026-05-29 の警戒陰線安値 5672.0 を下抜け（安値 5619.0）→ 利確候補。※未確定ルールのため売却はしない
6645,オムロン,2026-05-22,11,2026-06-09,WARNING_CANDLE_LOW_BREAK,5725.0000,false,2026-06-08 の警戒陰線安値 5725.0 を下抜け（安値 5619.0）→ 利確候補。※未確定ルールのため売却はしない
6645,オムロン,2026-05-22,12,2026-06-10,WARNING_CANDLE,5436.0000,false,陰線 O5677.0 C5487.0 安値 5436.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,12,2026-06-10,WARNING_CANDLE_LOW_BREAK,5619.0000,false,2026-06-09 の警戒陰線安値 5619.0 を下抜け（安値 5436.0）→ 利確候補。※未確定ルールのため売却はしない
6645,オムロン,2026-05-22,13,2026-06-11,WARNING_CANDLE_LOW_BREAK,5436.0000,false,2026-06-10 の警戒陰線安値 5436.0 を下抜け（安値 5294.0）→ 利確候補。※未確定ルールのため売却はしない
6645,オムロン,2026-05-22,14,2026-06-12,WARNING_CANDLE,5479.0000,false,陰線 O5772.0 C5490.0 安値 5479.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,15,2026-06-15,SWING_LOW_CONFIRMED,5294.0000,false,2026-06-11 の安値 5294.0 を押し安値として確定（fractal pivot_window=2 のため 2 本遅れて確定）
6645,オムロン,2026-05-22,16,2026-06-16,WARNING_CANDLE,5665.0000,false,陰線 O5789.0 C5696.0 安値 5665.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,17,2026-06-17,WARNING_CANDLE_LOW_BREAK,5479.0000,false,2026-06-12 の警戒陰線安値 5479.0 を下抜け（安値 5370.0）→ 利確候補。※未確定ルールのため売却はしない
6645,オムロン,2026-05-22,17,2026-06-17,WARNING_CANDLE_LOW_BREAK,5665.0000,false,2026-06-16 の警戒陰線安値 5665.0 を下抜け（安値 5370.0）→ 利確候補。※未確定ルールのため売却はしない
6645,オムロン,2026-05-22,19,2026-06-19,SWING_LOW_CONFIRMED,5370.0000,false,2026-06-17 の安値 5370.0 を押し安値として確定（fractal pivot_window=2 のため 2 本遅れて確定）
6645,オムロン,2026-05-22,19,2026-06-19,TRAIL_STOP_CANDIDATE,5343.1500,false,[loose] 押し安値 2026-06-17 5370.0 確定時点で trail候補 5343.1（初期STOP 5236.7 を上回る） ※参考。売買ルールではない
6645,オムロン,2026-05-22,20,2026-06-22,WARNING_CANDLE,6060.0000,false,陰線 O6195.0 C6101.0 安値 6060.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,21,2026-06-23,WARNING_CANDLE,5764.0000,false,陰線 O6119.0 C5764.0 安値 5764.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,21,2026-06-23,WARNING_CANDLE_LOW_BREAK,6060.0000,false,2026-06-22 の警戒陰線安値 6060.0 を下抜け（安値 5764.0）→ 利確候補。※未確定ルールのため売却はしない
6645,オムロン,2026-05-22,22,2026-06-24,WARNING_CANDLE,5660.0000,false,陰線 O5750.0 C5697.0 安値 5660.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,22,2026-06-24,WARNING_CANDLE_LOW_BREAK,5764.0000,false,2026-06-23 の警戒陰線安値 5764.0 を下抜け（安値 5660.0）→ 利確候補。※未確定ルールのため売却はしない
6645,オムロン,2026-05-22,23,2026-06-25,WARNING_CANDLE,5729.0000,false,陰線 O5847.0 C5831.0 安値 5729.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,24,2026-06-26,WARNING_CANDLE,5502.0000,false,陰線 O5738.0 C5612.0 安値 5502.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,24,2026-06-26,WARNING_CANDLE_LOW_BREAK,5660.0000,false,2026-06-24 の警戒陰線安値 5660.0 を下抜け（安値 5502.0）→ 利確候補。※未確定ルールのため売却はしない
6645,オムロン,2026-05-22,24,2026-06-26,WARNING_CANDLE_LOW_BREAK,5729.0000,false,2026-06-25 の警戒陰線安値 5729.0 を下抜け（安値 5502.0）→ 利確候補。※未確定ルールのため売却はしない
6645,オムロン,2026-05-22,25,2026-06-29,WARNING_CANDLE_LOW_BREAK,5502.0000,false,2026-06-26 の警戒陰線安値 5502.0 を下抜け（安値 5474.0）→ 利確候補。※未確定ルールのため売却はしない
6645,オムロン,2026-05-22,27,2026-07-01,SWING_LOW_CONFIRMED,5474.0000,false,2026-06-29 の安値 5474.0 を押し安値として確定（fractal pivot_window=2 のため 2 本遅れて確定）
6645,オムロン,2026-05-22,27,2026-07-01,TRAIL_STOP_CANDIDATE,5446.6300,false,[loose] 押し安値 2026-06-29 5474.0 確定時点で trail候補 5446.6（初期STOP 5236.7 を上回る） ※参考。売買ルールではない
6645,オムロン,2026-05-22,31,2026-07-07,WARNING_CANDLE,5792.0000,false,陰線 O6001.0 C5810.0 安値 5792.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,31,2026-07-07,SWING_LOW_CONFIRMED,5761.0000,false,2026-07-03 の安値 5761.0 を押し安値として確定（fractal pivot_window=2 のため 2 本遅れて確定）
6645,オムロン,2026-05-22,31,2026-07-07,TRAIL_STOP_CANDIDATE,5732.1950,false,[loose] 押し安値 2026-07-03 5761.0 確定時点で trail候補 5732.2（初期STOP 5236.7 を上回る） ※参考。売買ルールではない
6645,オムロン,2026-05-22,32,2026-07-08,WARNING_CANDLE_LOW_BREAK,5792.0000,false,2026-07-07 の警戒陰線安値 5792.0 を下抜け（安値 5588.0）→ 利確候補。※未確定ルールのため売却はしない
6645,オムロン,2026-05-22,34,2026-07-10,SWING_LOW_CONFIRMED,5588.0000,false,2026-07-08 の安値 5588.0 を押し安値として確定（fractal pivot_window=2 のため 2 本遅れて確定）
6645,オムロン,2026-05-22,35,2026-07-13,WARNING_CANDLE,5596.0000,false,陰線 O6013.0 C5623.0 安値 5596.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,36,2026-07-14,WARNING_CANDLE_LOW_BREAK,5596.0000,false,2026-07-13 の警戒陰線安値 5596.0 を下抜け（安値 5462.0）→ 利確候補。※未確定ルールのため売却はしない
6645,オムロン,2026-05-22,37,2026-07-15,WARNING_CANDLE,5633.0000,false,陰線 O5702.0 C5698.0 安値 5633.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,38,2026-07-16,WARNING_CANDLE,5553.0000,false,陰線 O5600.0 C5594.0 安値 5553.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,38,2026-07-16,SWING_LOW_CONFIRMED,5462.0000,false,2026-07-14 の安値 5462.0 を押し安値として確定（fractal pivot_window=2 のため 2 本遅れて確定）
6645,オムロン,2026-05-22,38,2026-07-16,WARNING_CANDLE_LOW_BREAK,5633.0000,false,2026-07-15 の警戒陰線安値 5633.0 を下抜け（安値 5553.0）→ 利確候補。※未確定ルールのため売却はしない
6645,オムロン,2026-05-22,39,2026-07-17,INITIAL_STOP_HIT,5236.6850,true,安値 5158.0 <= 初期STOP 5236.7
6645,オムロン,2026-05-22,39,2026-07-17,WARNING_CANDLE,5158.0000,false,陰線 O5468.0 C5309.0 安値 5158.0（警戒足候補。売却はしない）
6645,オムロン,2026-05-22,39,2026-07-17,WARNING_CANDLE_LOW_BREAK,5553.0000,false,2026-07-16 の警戒陰線安値 5553.0 を下抜け（安値 5158.0）→ 利確候補。※未確定ルールのため売却はしない
6594,ニデック,2026-05-29,0,2026-06-01,ENTRY,2800.0000,true,翌日始値 2800.0（ギャップ +0.29%） / 初期STOP 2633.8（-5.94%） / 上限 2883.0（+2.96%）
6594,ニデック,2026-05-29,0,2026-06-01,RANGE_UPPER_TOUCH,2883.0000,false,高値 2922.0 が上限 2883.0 へ到達
6594,ニデック,2026-05-29,0,2026-06-01,GAIN_3PCT,2884.0000,false,高値 2922.0 が ENTRY+3% (2884.0) へ到達
6594,ニデック,2026-05-29,0,2026-06-01,RANGE_UPPER_CLOSE_BREAK,2899.0000,false,終値 2899.0 > 元レンジ上限 2883.0
6594,ニデック,2026-05-29,1,2026-06-02,WARNING_CANDLE,2734.0000,false,陰線 O2850.0 C2815.0 安値 2734.0（警戒足候補。売却はしない）
6594,ニデック,2026-05-29,4,2026-06-05,WARNING_CANDLE,2752.0000,false,陰線 O2800.0 C2773.0 安値 2752.0（警戒足候補。売却はしない）
6594,ニデック,2026-05-29,5,2026-06-08,INITIAL_STOP_HIT,2580.0000,true,安値 2567.0 <= 初期STOP 2633.8（寄り 2580.0 で既にSTOP以下）
6594,ニデック,2026-05-29,5,2026-06-08,WARNING_CANDLE_LOW_BREAK,2734.0000,false,2026-06-02 の警戒陰線安値 2734.0 を下抜け（安値 2567.0）→ 利確候補。※未確定ルールのため売却はしない
6594,ニデック,2026-05-29,5,2026-06-08,WARNING_CANDLE_LOW_BREAK,2752.0000,false,2026-06-05 の警戒陰線安値 2752.0 を下抜け（安値 2567.0）→ 利確候補。※未確定ルールのため売却はしない
7182,ゆうちょ銀行,2026-06-09,0,2026-06-10,ENTRY,3188.0000,true,翌日始値 3188.0（ギャップ +1.08%） / 初期STOP 3033.8（-4.84%） / 上限 3277.0（+2.79%）
7182,ゆうちょ銀行,2026-06-09,0,2026-06-10,WARNING_CANDLE,3164.0000,false,陰線 O3188.0 C3177.0 安値 3164.0（警戒足候補。売却はしない）
7182,ゆうちょ銀行,2026-06-09,1,2026-06-11,WARNING_CANDLE_LOW_BREAK,3164.0000,false,2026-06-10 の警戒陰線安値 3164.0 を下抜け（安値 3060.0）→ 利確候補。※未確定ルールのため売却はしない
7182,ゆうちょ銀行,2026-06-09,2,2026-06-12,NEW_HIGH,3255.0000,false,保有中高値を 3248.0 → 3255.0 に更新
7182,ゆうちょ銀行,2026-06-09,3,2026-06-15,RANGE_UPPER_TOUCH,3277.0000,false,高値 3308.0 が上限 3277.0 へ到達
7182,ゆうちょ銀行,2026-06-09,3,2026-06-15,GAIN_3PCT,3283.6400,false,高値 3308.0 が ENTRY+3% (3283.6) へ到達
7182,ゆうちょ銀行,2026-06-09,3,2026-06-15,RANGE_UPPER_HIGH_ONLY,3308.0000,false,高値 3308.0 は上限超だが終値 3198.0 は上限以下
7182,ゆうちょ銀行,2026-06-09,3,2026-06-15,NEW_HIGH,3308.0000,false,保有中高値を 3255.0 → 3308.0 に更新
7182,ゆうちょ銀行,2026-06-09,3,2026-06-15,WARNING_CANDLE,3198.0000,false,陰線 O3250.0 C3198.0 安値 3198.0（警戒足候補。売却はしない）
